batch_id,temperature_C,time_h,UTS_MPa,elongation_pct,hardness_HV
B03,725,2,1113.1,9.9,315.2
B03,750,3,1210.1,9.0,336.6
B03,525,4,893.0,14.4,275.8
B03,550,5,950.3,12.2,287.9
B03,575,6,968.0,15.7,302.1
B03,600,7,989.6,11.0,287.5
B03,625,8,1016.3,12.7,302.7
B03,650,9,1059.9,12.8,306.8
B03,675,2,1115.3,11.1,318.2
B03,700,3,1117.3,11.8,307.6
B03,725,4,1162.6,11.5,319.6
B03,750,5,1190.8,8.6,325.4
B03,525,6,873.1,16.0,275.4
B03,550,7,895.7,14.5,281.3
B03,575,8,970.7,11.6,284.7
B03,600,9,966.3,13.2,293.8
B03,625,2,1035.2,10.9,304.6
B03,650,3,1045.8,11.6,310.0
B03,675,4,1078.1,10.8,307.7
B03,700,5,1127.7,9.9,319.6
B03,725,6,1176.4,11.1,333.4
B03,750,7,1196.0,8.5,330.0
B03,525,8,889.1,14.5,272.5
B03,550,9,930.7,13.9,285.1
B03,575,2,965.0,11.4,288.6
B03,600,3,1009.9,12.6,304.5
B03,625,4,1024.6,10.9,304.4
B03,650,5,1041.8,11.3,289.7
B03,675,6,1096.8,11.6,303.4
B03,700,7,1135.7,12.4,316.2
B03,725,8,1159.1,12.8,324.4
B03,750,9,1189.5,12.0,329.4
B03,525,2,882.5,13.8,278.4
B03,550,3,951.5,14.4,285.6
B03,575,4,959.5,14.2,293.7
B03,600,5,981.2,12.2,293.6
B03,625,6,1059.2,12.7,302.7
B03,650,7,1073.0,10.6,322.2
B03,675,8,1098.3,12.5,313.3
B03,700,9,1106.7,10.7,307.8
B03,725,2,1130.0,8.6,304.5
B03,750,3,1200.0,8.7,331.6
B03,525,4,912.7,13.2,302.9
B03,550,5,957.9,16.5,286.9
B03,575,6,961.3,13.0,280.5
B03,600,7,998.2,13.6,304.7
B03,625,8,1015.4,11.6,307.8
B03,650,9,1061.5,12.1,297.9
B03,675,2,1089.5,12.2,312.9
B03,700,3,1101.1,11.6,317.9
B03,725,4,1158.4,9.3,320.5
B03,750,5,1169.8,7.5,324.6
B03,525,6,897.2,16.4,277.2
B03,550,7,922.0,14.2,302.1
B03,575,8,971.5,14.8,285.9
B03,600,9,1022.6,12.5,299.2
B03,625,2,1044.0,12.6,308.5
B03,650,3,1024.0,12.3,291.3
B03,675,4,1112.2,11.4,318.1
B03,700,5,1093.6,12.7,312.4
B03,725,6,1137.0,9.7,315.8
B03,750,7,1210.4,9.9,335.0
B03,525,8,891.5,13.8,280.0
B03,550,9,944.1,14.2,294.3
B03,575,2,980.0,14.3,292.8
B03,600,3,990.9,14.6,302.2
B03,625,4,1040.3,11.8,293.0
B03,650,5,1082.8,12.4,314.6
B03,675,6,1128.0,12.1,322.7
B03,700,7,1113.6,8.9,310.8
B03,725,8,1160.7,9.9,321.9
B03,750,9,1167.3,9.5,325.4
B03,525,2,911.1,13.5,283.2
B03,550,3,931.5,12.5,282.1
B03,575,4,954.8,15.0,285.4
B03,600,5,1001.7,13.5,292.5
B03,625,6,1013.9,11.8,298.4
B03,650,7,1067.0,10.6,312.1
B03,675,8,1075.3,11.9,319.7
B03,700,9,1124.7,11.0,312.7
B03,725,2,1170.6,9.3,326.3
B03,750,3,1177.9,10.7,326.9
B03,525,4,909.1,16.2,277.8
B03,550,5,947.0,15.2,285.0
B03,575,6,979.7,12.3,292.2
B03,600,7,998.1,12.7,301.7
B03,625,8,1028.2,13.2,300.4
B03,650,9,1061.4,13.5,304.9
B03,675,2,1086.0,10.5,309.9
B03,700,3,1113.2,10.6,310.5
B03,725,4,1147.0,10.8,316.9
B03,750,5,1173.3,9.2,327.2
B03,525,6,899.6,16.5,280.9
B03,550,7,937.4,14.4,290.7
B03,575,8,961.6,13.4,276.9
B03,600,9,994.7,14.6,294.9
B03,625,2,1031.3,13.3,299.7
B03,650,3,1037.6,11.8,299.9
B03,675,4,1083.7,12.5,307.3
B03,700,5,1118.4,8.7,312.1
B03,725,6,1169.9,10.1,329.2
B03,750,7,1168.3,10.2,313.7
B03,525,8,882.0,14.3,277.6
B03,550,9,920.1,12.1,285.9
B03,575,2,972.5,12.9,282.3
B03,600,3,983.5,13.3,293.3
B03,625,4,1007.0,13.0,296.2
B03,650,5,1093.3,12.6,315.3
B03,675,6,1056.0,7.7,299.8
B03,700,7,1088.3,10.3,310.6
B03,725,8,1172.1,8.4,330.2
B03,750,9,1169.4,7.2,322.2
B03,525,2,861.4,13.7,272.1
B03,550,3,940.6,16.1,290.4
B03,575,4,961.5,14.5,293.5
B03,600,5,979.0,13.1,290.5
B03,625,6,1025.9,11.7,308.3
B03,650,7,1063.3,10.2,301.5
B03,675,8,1094.6,12.6,309.9
B03,700,9,1121.7,10.8,318.3
B03,725,2,1133.5,8.6,315.1
B03,750,3,1139.4,9.5,309.3
B03,525,4,900.8,13.5,292.2
B03,550,5,921.1,14.6,284.8
B03,575,6,914.3,15.1,282.6
B03,600,7,985.7,14.3,285.7
B03,625,8,997.3,11.7,293.9
B03,650,9,1040.2,11.5,300.1
B03,675,2,1082.0,12.0,313.8
B03,700,3,1105.5,12.4,327.3
B03,725,4,1164.1,10.6,329.1
B03,750,5,1175.8,8.5,333.2
B03,525,6,891.1,16.1,282.7
B03,550,7,948.9,14.8,301.9
B03,575,8,991.3,12.7,290.6
B03,600,9,1014.0,13.1,300.6
B03,625,2,1027.7,13.5,292.0
B03,650,3,1048.2,10.9,297.3
B03,675,4,1100.0,12.0,315.9
B03,700,5,1113.0,9.5,310.7
B03,725,6,1164.9,9.7,333.0
B03,750,7,1200.6,9.2,332.8
B03,525,8,907.5,14.8,277.6
B03,550,9,925.3,14.1,284.1
B03,575,2,946.6,11.4,288.8
B03,600,3,944.6,15.1,297.2
B03,625,4,1033.4,12.4,304.1
B03,650,5,1067.4,12.6,299.0
B03,675,6,1093.8,11.2,307.7
B03,700,7,1085.0,10.5,309.4
B03,725,8,1128.8,10.7,322.5
B03,750,9,1172.8,6.6,329.1
B03,525,2,898.9,11.7,295.8
B03,550,3,937.1,14.3,284.8
B03,575,4,961.0,13.1,290.2
B03,600,5,988.9,13.9,292.1
B03,625,6,1036.0,12.9,308.9
B03,650,7,1074.0,12.9,310.1
B03,675,8,1085.7,11.7,305.5
B03,700,9,1115.2,11.2,315.1
B03,725,2,1167.7,9.5,325.2
B03,750,3,1175.8,9.5,337.8
B03,525,4,884.2,15.5,282.5
B03,550,5,931.3,13.7,302.8
B03,575,6,950.3,13.0,290.0
B03,600,7,989.1,12.7,292.9
B03,625,8,1000.5,12.4,301.2
B03,650,9,1071.8,11.1,307.7
B03,675,2,1081.0,11.9,307.2
B03,700,3,1124.5,10.7,322.9
B03,725,4,1120.4,10.4,311.8
B03,750,5,1197.3,9.2,326.1
B03,525,6,900.5,11.5,276.0
B03,550,7,935.8,14.5,292.8
B03,575,8,986.6,13.7,300.0
B03,600,9,980.5,11.5,285.4
B03,625,2,1048.8,11.8,307.7
B03,650,3,1053.8,11.9,292.7
B03,675,4,1080.9,12.8,303.8
B03,700,5,1117.1,8.8,318.7
B03,725,6,1112.4,8.6,318.9
B03,750,7,1156.6,9.0,324.4
B03,525,8,856.3,15.0,281.7
B03,550,9,960.4,13.5,287.2
B03,575,2,986.3,13.6,296.6
B03,600,3,953.1,11.7,283.2
B03,625,4,1041.0,13.3,300.4
B03,650,5,1050.0,9.8,306.9
B03,675,6,1081.4,11.5,309.7
B03,700,7,1106.7,10.2,319.8
B03,725,8,1155.1,8.7,324.2
B03,750,9,1197.5,9.3,326.1
B03,525,2,894.7,14.9,282.7
B03,550,3,915.0,12.9,272.1
B03,575,4,937.8,14.0,280.6
B03,600,5,985.6,13.4,292.7
B03,625,6,1018.8,12.6,296.2
B03,650,7,1039.4,10.9,303.3
B03,675,8,1079.0,13.4,302.8
B03,700,9,1077.8,11.2,305.8
B03,725,2,1142.4,9.2,330.5
B03,750,3,1170.0,11.7,331.0
B03,525,4,930.6,12.3,285.2
B03,550,5,951.0,13.6,300.1
B03,575,6,973.9,13.3,290.0
B03,600,7,988.8,12.3,307.3
B03,625,8,1012.6,12.4,293.4
B03,650,9,1066.0,10.6,302.8
B03,675,2,1103.0,10.5,301.6
B03,700,3,1091.4,10.8,319.2
B03,725,4,1173.6,9.0,335.9
B03,750,5,1208.6,10.2,329.1
B03,525,6,916.1,12.6,273.0
B03,550,7,943.9,11.6,287.0
B03,575,8,959.8,14.2,272.5
B03,600,9,975.1,12.4,285.8
B03,625,2,1045.2,12.7,318.3
B03,650,3,1041.1,11.7,301.8
B03,675,4,1089.8,11.3,311.6
B03,700,5,1127.2,11.7,322.9
B03,725,6,1167.3,11.2,325.9
B03,750,7,1188.9,9.4,325.4
B03,525,8,904.5,14.5,286.3
B03,550,9,908.3,14.5,282.8
B03,575,2,946.3,14.5,286.8
B03,600,3,1036.1,13.7,299.0
B03,625,4,1000.6,12.9,302.5
B03,650,5,1052.0,10.0,300.2
B03,675,6,1043.1,11.9,306.1
B03,700,7,1117.2,9.2,317.1
B03,725,8,1147.0,9.5,318.6
B03,750,9,1159.8,12.1,332.1
B03,525,2,868.6,13.8,284.5
B03,550,3,942.6,15.7,284.3
B03,575,4,953.7,15.4,296.6
B03,600,5,999.0,14.1,295.4
B03,625,6,1027.5,12.6,290.2
B03,650,7,1048.2,12.5,309.3
B03,675,8,1107.9,11.0,313.4
B03,700,9,1124.7,10.1,323.1
B03,725,2,1151.1,11.8,338.0
B03,750,3,1165.5,8.3,328.4
B03,525,4,917.6,14.5,288.1
B03,550,5,937.8,13.8,295.6
B03,575,6,943.6,13.4,289.8
B03,600,7,994.3,13.0,292.0
B03,625,8,1028.5,13.2,302.8
B03,650,9,1080.3,10.9,315.8
B03,675,2,1061.6,10.7,299.0
B03,700,3,1118.7,10.6,312.6
B03,725,4,1117.5,12.3,317.2
B03,750,5,1186.0,9.9,324.1
B03,525,6,889.1,13.9,272.7
B03,550,7,937.2,16.7,280.6
B03,575,8,961.2,13.2,285.2
B03,600,9,1000.1,11.9,311.5
B03,625,2,1033.7,11.8,307.3
B03,650,3,1056.9,12.0,308.3
B03,675,4,1073.1,10.5,310.7
B03,700,5,1124.9,11.3,312.1
B03,725,6,1163.5,10.2,315.1
B03,750,7,1167.4,9.0,326.5
B03,525,8,925.8,17.5,284.9
B03,550,9,964.6,14.4,292.1
B03,575,2,963.1,15.7,294.0
B03,600,3,1003.4,12.3,295.3
B03,625,4,1012.9,12.3,305.7
B03,650,5,1045.5,13.3,311.5
B03,675,6,1072.2,11.3,302.6
B03,700,7,1152.5,10.0,317.7
B03,725,8,1212.4,9.6,335.0
B03,750,9,1162.3,9.8,319.8
B03,525,2,887.9,13.9,274.0
B03,550,3,923.8,14.8,294.1
B03,575,4,984.0,15.5,303.1
B03,600,5,1015.7,11.9,297.6
B03,625,6,1037.3,13.0,316.7
B03,650,7,1068.5,11.5,315.3
B03,675,8,1104.4,10.4,309.8
B03,700,9,1104.1,12.5,320.7
B03,725,2,1154.1,10.4,325.7
B03,750,3,1169.3,9.9,327.5
B03,525,4,915.4,14.1,274.2
B03,550,5,960.5,15.6,300.0
B03,575,6,990.0,14.7,291.9
B03,600,7,988.2,15.2,283.6
B03,625,8,1028.6,14.3,308.2
B03,650,9,1091.4,12.6,308.5
B03,675,2,1084.5,12.1,311.6
B03,700,3,1136.3,9.7,320.1
B03,725,4,1163.0,12.0,325.8
B03,750,5,1184.3,9.0,327.9
B03,525,6,876.1,15.2,279.7
B03,550,7,941.8,14.4,288.4
B03,575,8,982.0,15.0,301.5
B03,600,9,981.9,13.9,291.0
B03,625,2,1042.6,11.7,297.4
B03,650,3,1034.2,12.1,295.0
B03,675,4,1097.7,12.7,307.9
B03,700,5,1127.2,9.4,322.4
B03,725,6,1151.1,9.9,323.1
B03,750,7,1206.5,11.8,331.0
B03,525,8,905.0,16.1,279.6
B03,550,9,929.1,15.6,283.1
B03,575,2,926.0,12.8,285.4
B03,600,3,988.9,15.8,290.7
B03,625,4,1008.5,12.2,283.2
B03,650,5,1031.4,10.6,293.4
B03,675,6,1085.9,11.3,307.8
B03,700,7,1136.4,10.0,316.5
B03,725,8,1182.7,8.8,321.2
B03,750,9,1156.7,7.5,323.2
B03,525,2,906.2,15.2,273.8
B03,550,3,934.8,17.1,290.8
B03,575,4,951.3,14.7,291.0
B03,600,5,998.1,13.2,296.9
B03,625,6,1036.7,13.4,309.4
B03,650,7,1023.8,9.6,288.9
B03,675,8,1065.3,13.3,313.0
B03,700,9,1090.3,9.4,323.6
B03,725,2,1127.9,9.8,310.2
B03,750,3,1226.6,7.8,333.8
B03,525,4,900.9,13.7,283.8
B03,550,5,936.8,12.5,282.1
B03,575,6,932.2,13.9,279.9
B03,600,7,1015.5,13.1,293.7
B03,625,8,1003.4,11.1,282.1
B03,650,9,1035.2,12.4,300.3
B03,675,2,1089.3,11.6,312.1
B03,700,3,1135.2,11.7,321.2
B03,725,4,1159.6,9.1,322.2
B03,750,5,1210.1,9.4,325.8
B03,525,6,896.2,14.1,276.2
B03,550,7,928.9,15.2,289.6
B03,575,8,986.6,15.0,294.4
B03,600,9,1011.7,11.4,304.9
B03,625,2,1012.7,13.4,289.7
B03,650,3,1038.6,11.6,301.9
B03,675,4,1076.0,9.9,318.5
B03,700,5,1151.7,10.2,320.6
B03,725,6,1147.4,9.4,314.9
B03,750,7,1170.2,10.0,315.6
B03,525,8,898.8,14.4,285.1
B03,550,9,966.2,15.1,297.3
B03,575,2,971.2,12.3,290.4
B03,600,3,979.6,13.7,293.1
B03,625,4,1017.4,11.9,299.8
B03,650,5,1031.8,12.7,296.3
B03,675,6,1121.8,8.4,321.6
B03,700,7,1117.2,10.9,305.5
B03,725,8,1149.4,9.3,324.2
B03,750,9,1231.5,10.1,339.7
B03,525,2,914.1,14.9,294.1
B03,550,3,929.7,14.6,292.0
B03,575,4,956.8,14.9,295.8
B03,600,5,973.1,12.7,291.2
B03,625,6,1038.5,14.1,310.8
B03,650,7,1037.6,12.2,299.6
B03,675,8,1094.9,11.1,306.6
B03,700,9,1110.5,8.8,314.1
B03,725,2,1186.8,8.9,334.7
B03,750,3,1201.2,10.3,330.5
B03,525,4,893.3,14.9,275.7
B03,550,5,955.0,13.6,289.5
B03,575,6,992.7,15.3,299.8
B03,600,7,985.1,11.7,301.1
B03,625,8,1043.9,11.7,314.6
B03,650,9,1060.7,14.2,310.5
B03,675,2,1085.8,11.1,305.1
B03,700,3,1120.1,10.7,316.8
B03,725,4,1112.1,8.7,314.1
B03,750,5,1178.8,9.5,323.0
B03,525,6,863.6,15.9,273.7
B03,550,7,923.7,13.9,286.8
B03,575,8,933.7,14.8,285.3
B03,600,9,1011.4,11.6,304.8
B03,625,2,1005.3,10.7,301.9
B03,650,3,1038.8,13.2,306.2
B03,675,4,1069.1,11.9,319.8
B03,700,5,1116.9,7.9,307.6
B03,725,6,1163.1,9.7,322.2
B03,750,7,1200.3,8.3,328.1
B03,525,8,902.8,12.7,279.8
B03,550,9,955.9,13.7,292.8
B03,575,2,964.0,14.2,296.8
B03,600,3,1007.4,11.7,296.3
B03,625,4,1027.7,13.7,295.9
B03,650,5,1010.6,13.4,294.9
B03,675,6,1084.1,11.0,315.0
B03,700,7,1078.2,11.2,316.4
B03,725,8,1147.4,9.2,310.3
B03,750,9,1157.9,9.0,321.7
B03,525,2,879.9,15.6,274.5
B03,550,3,927.3,11.4,281.8
B03,575,4,938.6,13.5,290.4
B03,600,5,963.2,13.0,279.3
B03,625,6,1016.0,11.7,307.9
B03,650,7,1059.3,13.5,304.9
B03,675,8,1051.4,12.0,299.1
B03,700,9,1132.0,10.1,324.0
B03,725,2,1167.2,10.7,335.6
B03,750,3,1181.6,9.8,320.2
B03,525,4,906.9,16.4,289.8
B03,550,5,926.1,12.1,283.6
B03,575,6,982.0,13.7,283.5
B03,600,7,976.7,13.3,297.1
B03,625,8,1044.4,12.9,305.8
B03,650,9,1036.3,12.8,303.0
B03,675,2,1094.7,14.3,304.8
B03,700,3,1089.2,11.6,303.1
B03,725,4,1156.0,8.0,321.9
B03,750,5,1185.0,8.2,323.8
B03,525,6,898.9,15.4,270.0
B03,550,7,927.9,16.4,281.3
B03,575,8,994.4,12.8,289.2
B03,600,9,1018.2,12.5,298.8
B03,625,2,1013.5,11.4,287.5
B03,650,3,1071.3,12.6,310.5
B03,675,4,1046.4,10.9,311.6
B03,700,5,1126.4,11.4,312.6
B03,725,6,1134.9,10.9,317.7
B03,750,7,1172.0,9.9,326.8
B03,525,8,895.9,16.0,281.0
B03,550,9,911.9,17.0,263.7
B03,575,2,970.6,13.5,290.9
B03,600,3,977.9,12.6,292.1
B03,625,4,1043.7,12.1,309.8
B03,650,5,1035.2,10.2,295.6
B03,675,6,1083.3,11.9,318.2
B03,700,7,1151.9,9.8,313.5
B03,725,8,1147.6,9.0,319.2
B03,750,9,1176.9,8.5,336.2
B03,525,2,899.6,15.6,279.0
B03,550,3,923.5,13.4,284.8
B03,575,4,973.5,13.7,290.8
B03,600,5,977.7,13.5,301.0
B03,625,6,1012.8,11.6,294.3
B03,650,7,1042.1,11.3,302.6
B03,675,8,1125.5,8.5,315.6
B03,700,9,1133.1,12.7,330.6
B03,725,2,1145.6,8.9,309.7
B03,750,3,1168.5,9.6,327.6
B03,525,4,873.8,13.1,273.6
B03,550,5,936.0,14.3,286.5
B03,575,6,979.6,14.8,293.4
B03,600,7,983.2,12.3,296.7
B03,625,8,990.2,12.5,296.5
B03,650,9,1056.9,11.9,300.4
B03,675,2,1103.1,11.8,329.0
B03,700,3,1142.8,9.3,319.4
B03,725,4,1155.4,10.6,318.6
B03,750,5,1191.1,8.7,322.3
B03,525,6,920.6,13.0,287.1
B03,550,7,921.6,13.9,280.7
B03,575,8,937.0,12.5,295.4
B03,600,9,976.7,11.7,288.3
B03,625,2,1040.5,11.4,304.5
B04,400,2,883.9,18.4,267.6
B04,425,3,910.8,15.5,283.5
B04,450,4,950.9,17.6,293.9
B04,475,5,954.1,17.3,286.6
B04,500,6,998.9,17.6,294.6
B04,525,7,991.9,17.2,292.2
B04,550,8,1021.4,15.6,302.8
B04,575,9,1074.1,15.8,307.5
B04,600,2,1075.6,12.0,311.3
B04,625,3,1097.7,12.1,316.2
B04,400,4,871.6,17.1,273.2
B04,425,5,921.5,15.8,285.5
B04,450,6,956.4,16.8,286.1
B04,475,7,963.0,16.3,286.1
B04,500,8,1003.2,17.7,291.3
B04,525,9,1024.2,16.0,298.5
B04,550,2,1058.7,13.8,305.2
B04,575,3,1055.3,14.0,299.3
B04,600,4,1089.9,12.0,316.3
B04,625,5,1110.7,12.9,312.0
B04,400,6,899.5,19.5,278.0
B04,425,7,896.6,16.5,281.9
B04,450,8,972.3,16.6,294.1
B04,475,9,975.0,14.7,284.2
B04,500,2,969.6,15.1,303.4
B04,525,3,1010.1,13.5,300.0
B04,550,4,1023.1,12.9,301.0
B04,575,5,1045.2,12.1,310.3
B04,600,6,1084.8,13.0,316.3
B04,625,7,1138.1,11.7,313.5
B04,400,8,905.4,19.1,286.2
B04,425,9,907.4,15.5,277.4
B04,450,2,956.8,16.6,283.2
B04,475,3,986.0,16.9,295.3
B04,500,4,1018.8,15.7,300.0
B04,525,5,1023.5,14.0,295.7
B04,550,6,1005.8,16.1,294.9
B04,575,7,1067.2,13.4,315.7
B04,600,8,1081.5,14.0,303.5
B04,625,9,1110.6,11.2,307.9
B04,400,2,874.9,16.6,276.3
B04,425,3,944.8,17.9,290.7
B04,450,4,945.3,16.1,286.0
B04,475,5,982.3,17.5,282.6
B04,500,6,1004.5,15.4,299.1
B04,525,7,1014.1,15.2,303.2
B04,550,8,1043.4,16.3,300.5
B04,575,9,1066.8,13.8,307.9
B04,600,2,1066.6,14.5,306.1
B04,625,3,1091.7,13.0,325.7
B04,400,4,890.3,17.9,288.3
B04,425,5,914.5,17.3,274.7
B04,450,6,953.0,17.1,283.0
B04,475,7,968.7,15.8,286.5
B04,500,8,926.6,11.6,285.5
B04,525,9,1013.3,14.3,309.2
B04,550,2,1054.2,13.4,309.1
B04,575,3,1068.2,13.5,319.7
B04,600,4,1089.4,14.6,312.6
B04,625,5,1088.1,13.0,312.0
B04,400,6,904.1,17.0,280.2
B04,425,7,917.1,18.3,284.3
B04,450,8,943.3,15.8,287.3
B04,475,9,970.6,17.0,292.8
B04,500,2,1006.2,15.2,298.3
B04,525,3,999.0,14.5,295.6
B04,550,4,1037.3,16.6,314.0
B04,575,5,1047.9,15.0,293.2
B04,600,6,1091.1,11.4,321.2
B04,625,7,1105.2,9.6,315.8
B04,400,8,907.5,18.2,265.9
B04,425,9,886.8,17.1,275.0
B04,450,2,944.1,17.0,293.0
B04,475,3,996.3,16.5,295.2
B04,500,4,1000.9,14.6,300.1
B04,525,5,1011.1,15.7,309.5
B04,550,6,1058.5,16.2,306.9
B04,575,7,1078.8,13.8,314.2
B04,600,8,1054.7,13.9,298.9
B04,625,9,1110.4,12.1,316.8
B04,400,2,874.3,18.6,275.2
B04,425,3,931.6,18.5,285.8
B04,450,4,943.3,15.8,272.5
B04,475,5,971.8,15.5,297.4
B04,500,6,993.4,13.5,291.7
B04,525,7,1000.5,16.0,293.0
B04,550,8,1039.1,14.1,299.6
B04,575,9,1072.5,13.4,299.0
B04,600,2,1077.6,11.4,305.0
B04,625,3,1088.0,11.7,319.5
B04,400,4,912.8,19.0,277.3
B04,425,5,920.6,15.6,282.6
B04,450,6,953.8,18.0,291.6
B04,475,7,997.1,17.2,285.2
B04,500,8,995.3,17.5,298.5
B04,525,9,1038.8,14.4,311.4
B04,550,2,1031.7,15.1,304.5
B04,575,3,1066.1,13.6,318.2
B04,600,4,1065.8,13.6,307.2
B04,625,5,1138.0,13.2,322.6
B04,400,6,916.2,17.0,289.8
B04,425,7,934.1,18.9,279.5
B04,450,8,939.0,15.2,288.0
B04,475,9,952.3,16.1,288.8
B04,500,2,1022.4,12.7,305.5
B04,525,3,1030.0,14.5,306.3
B04,550,4,1019.1,16.2,301.1
B04,575,5,1052.0,13.5,297.7
B04,600,6,1094.6,13.7,317.2
B04,625,7,1065.5,13.7,303.4
B04,400,8,893.6,19.0,275.4
B04,425,9,935.9,18.1,275.3
B04,450,2,968.0,18.0,285.0
B04,475,3,947.4,15.7,285.5
B04,500,4,954.5,15.7,282.4
B04,525,5,1020.1,16.4,294.3
B04,550,6,1065.9,16.0,305.3
B04,575,7,1031.6,13.5,298.9
B04,600,8,1071.9,14.0,309.3
B04,625,9,1108.5,14.3,316.9
B04,400,2,894.7,18.0,287.1
B04,425,3,927.8,15.9,272.0
B04,450,4,947.6,17.1,278.0
B04,475,5,955.8,16.7,298.4
B04,500,6,978.7,15.3,289.0
B04,525,7,988.5,15.8,301.0
B04,550,8,1068.3,14.9,304.0
B04,575,9,1078.3,11.5,309.6
B04,600,2,1074.3,11.2,318.7
B04,625,3,1091.1,10.7,306.4
B04,400,4,928.1,16.7,289.6
B04,425,5,934.6,18.0,289.7
B04,450,6,934.6,16.3,275.7
B04,475,7,932.1,16.0,280.0
B04,500,8,966.4,11.8,287.5
B04,525,9,1014.3,17.2,303.9
B04,550,2,1025.7,15.0,309.8
B04,575,3,1041.1,12.8,310.0
B04,600,4,1077.6,10.8,317.0
B04,625,5,1115.1,13.6,315.6
B04,400,6,921.1,19.4,267.3
B04,425,7,929.4,19.2,290.1
B04,450,8,914.5,17.1,284.7
B04,475,9,956.7,15.8,285.3
B04,500,2,980.7,15.3,284.3
B04,525,3,1000.6,15.9,303.4
B04,550,4,1029.7,15.2,303.9
B04,575,5,1070.5,14.0,309.2
B04,600,6,1046.9,14.7,298.1
B04,625,7,1068.5,10.0,313.9
B04,400,8,907.8,18.7,271.1
B04,425,9,925.4,18.0,290.3
B04,450,2,926.2,16.7,286.7
B04,475,3,938.6,15.9,289.9
B04,500,4,1007.8,16.0,304.0
B04,525,5,1016.5,15.6,286.6
B04,550,6,1015.5,14.6,300.9
B04,575,7,1095.7,12.9,305.9
B04,600,8,1049.5,13.1,304.1
B04,625,9,1119.7,12.8,312.8
B04,400,2,895.9,17.5,285.7
B04,425,3,923.2,16.6,295.5
B04,450,4,959.5,16.1,287.7
B04,475,5,975.5,16.7,287.7
B04,500,6,997.3,19.0,299.1
B04,525,7,1035.6,14.8,298.0
B04,550,8,1077.9,12.5,304.0
B04,575,9,1063.0,13.4,303.4
B04,600,2,1093.7,12.3,300.2
B04,625,3,1098.9,11.1,306.7
B04,400,4,922.0,17.2,283.0
B04,425,5,901.0,18.2,278.6
B04,450,6,940.6,15.7,279.9
B04,475,7,957.3,16.2,291.6
B04,500,8,1000.8,13.5,302.7
B04,525,9,1034.0,14.6,293.8
B04,550,2,1027.1,14.5,292.4
B04,575,3,1031.6,12.8,305.3
B04,600,4,1071.5,12.4,309.1
B04,625,5,1110.7,12.3,319.9
B04,400,6,904.1,17.9,281.1
B04,425,7,943.8,18.3,288.5
B04,450,8,955.2,14.1,293.0
B04,475,9,931.8,14.4,273.7
B04,500,2,977.4,16.3,291.5
B04,525,3,1029.0,15.9,300.0
B04,550,4,1028.7,14.8,302.0
B04,575,5,1048.5,13.9,308.3
B04,600,6,1081.5,11.3,311.6
B04,625,7,1097.1,12.0,307.7
B04,400,8,920.1,17.9,278.5
B04,425,9,912.7,17.9,283.8
B04,450,2,959.0,16.2,285.4
B04,475,3,970.5,16.3,290.5
B04,500,4,971.8,16.3,297.1
B04,525,5,1015.7,14.2,302.0
B04,550,6,1047.4,13.9,311.7
B04,575,7,1022.0,13.9,289.2
B04,600,8,1070.1,11.7,317.9
B04,625,9,1105.5,10.8,311.9
B04,400,2,902.6,17.5,277.0
B04,425,3,905.2,17.4,276.0
B04,450,4,949.1,16.2,289.1
B04,475,5,946.2,15.1,289.8
B04,500,6,998.4,15.1,288.2
B04,525,7,1031.9,13.2,299.2
B04,550,8,1033.7,13.4,297.5
B04,575,9,1060.9,15.5,310.4
B04,600,2,1073.0,14.2,311.4
B04,625,3,1084.2,13.4,322.5
B04,400,4,903.8,17.4,281.3
B04,425,5,908.5,16.5,271.2
B04,450,6,964.2,17.6,304.6
B04,475,7,939.0,14.3,300.5
B04,500,8,994.7,17.4,297.9
B04,525,9,1030.3,14.5,318.2
B04,550,2,1042.8,13.6,307.5
B04,575,3,1061.4,16.3,301.8
B04,600,4,1113.6,14.6,319.4
B04,625,5,1092.9,12.5,307.2
B04,400,6,904.1,16.3,274.3
B04,425,7,907.7,16.6,285.7
B04,450,8,949.1,16.0,284.2
B04,475,9,970.1,16.4,298.5
B04,500,2,998.9,17.7,291.9
B04,525,3,1004.7,15.5,301.7
B04,550,4,1044.7,13.9,305.5
B04,575,5,1081.0,13.6,322.9
B04,600,6,1101.8,14.5,317.3
B04,625,7,1095.0,14.5,312.1
B04,400,8,864.6,19.2,276.5
B04,425,9,953.8,18.8,285.6
B04,450,2,958.1,18.0,290.1
B04,475,3,961.3,18.4,292.5
B04,500,4,1029.8,14.7,299.5
B04,525,5,1019.0,16.0,308.7
B04,550,6,1032.1,13.4,301.5
B04,575,7,1051.9,15.1,308.4
B04,600,8,1091.3,12.5,308.6
B04,625,9,1094.2,11.4,308.3
B04,400,2,904.2,19.5,270.7
B04,425,3,952.7,14.9,274.6
B04,450,4,929.9,17.2,295.8
B04,475,5,922.2,17.4,288.9
B04,500,6,965.5,14.6,284.6
B04,525,7,1002.1,15.9,291.2
B04,550,8,1061.0,15.7,305.9
B04,575,9,1001.2,14.0,291.7
B04,600,2,1087.6,12.3,316.3
B04,625,3,1103.9,13.6,322.6
B04,400,4,890.4,18.2,266.3
B04,425,5,937.1,18.2,278.3
B04,450,6,968.1,17.8,290.4
B04,475,7,920.3,15.0,287.0
B04,500,8,993.1,17.1,300.7
B04,525,9,1025.3,15.2,297.8
